ph,readTime,ammonium_x,ammonium_y,ammonium,do2,nitrite,salinity,Timestamp,pH,Temperature,Ammonia_Inlet,Ammonia_Outlet,Dissolved_Oxygen
10.464,1487830164166,,,,,,,2017-02-23 06:09:24.166,7.519811073500248,24.617779447277208,1.311886644100149,0.09443105336003667,8.55351087738119
7.238,1487830174366,,,,,,,2017-02-23 06:09:34.366,7.9467445186522205,24.617779447277208,1.5680467111913323,0.1798148971049302,8.55351087738119
7.983,1487830184646,,,,,,,2017-02-23 06:09:44.646,7.7741205678149425,24.617779447277208,1.4644723406889655,0.14265726280612132,8.55351087738119
7.223,1487830189736,,,,,,,2017-02-23 06:09:49.736,8.262128590175813,24.617779447277208,1.7572771541054877,0.25693651678804214,8.55351087738119
7.522,1487830194845,,,,,,,2017-02-23 06:09:54.845,8.224467902651117,24.617779447277208,1.7346807415906702,0.24709970377429466,8.55351087738119
10.003,1487830199915,,,,,,,2017-02-23 06:09:59.915,8.332115122830315,24.617779447277208,1.7992690736981887,0.2756687357853887,8.55351087738119
7.369,1487830205065,,,,,,,2017-02-23 06:10:05.065,8.28565750011465,24.630858162096008,1.7713945000687903,0.263168552468904,8.551679857306558
9.849,1487830210186,,,,,,,2017-02-23 06:10:10.186,8.173762405379268,24.630858162096008,1.7042574432275606,0.23412448045938147,8.551679857306558
9.227,1487830215596,,,,,,,2017-02-23 06:10:15.596,8.041128290029727,24.630858162096008,1.6246769740178362,0.20164325546134285,8.551679857306558
8.298,1487830220765,,,,,,,2017-02-23 06:10:20.765,7.794099444507698,24.630858162096008,1.476459666704619,0.14677477345090834,8.551679857306558
6.877,1487830225806,,,,,,,2017-02-23 06:10:25.806,8.39252252945963,24.630858162096008,1.8355135176757775,0.29230966300263717,8.551679857306558
7.538,1487830230915,,,,,,,2017-02-23 06:10:30.915,7.701899407354604,24.630858162096008,1.4211396444127626,0.12817250030640037,8.551679857306558
6.778,1487830236065,,,,,,,2017-02-23 06:10:36.065,7.887203578442835,24.630858162096008,1.5323221470657011,0.1665946121617039,8.551679857306558
6.639,1487830246195,,,,,,,2017-02-23 06:10:46.195,8.284362280584702,24.630858162096008,1.770617368350821,0.26282376349281084,8.551679857306558
7.522,1487830251275,,,,,,,2017-02-23 06:10:51.275,7.57112998451064,24.630858162096008,1.3426779907063842,0.10353792581761916,8.551679857306558
7.676,1487830256375,,,,,,,2017-02-23 06:10:56.375,8.022183628448595,24.630858162096008,1.6133101770691567,0.19717612860234265,8.551679857306558
7.054,1487830261466,,,,,,,2017-02-23 06:11:01.466,8.031422956278341,24.64393438556403,1.6188537737670046,0.19934936998745134,8.549849186021035
7.522,1487830266505,,,,,,,2017-02-23 06:11:06.505,7.501611529615637,24.64393438556403,1.3009669177693823,0.09127733891555173,8.549849186021035
6.969,1487830276737,,,,,,,2017-02-23 06:11:16.737,7.769113699922454,24.64393438556403,1.4614682199534725,0.14163288739581928,8.549849186021035
7.023,1487830286957,,,,,,,2017-02-23 06:11:26.957,7.794779680476034,24.64393438556403,1.4768678082856204,0.146915808643171,8.549849186021035
7.215,1487830297166,,,,,,,2017-02-23 06:11:37.166,7.699143266371486,24.64393438556403,1.4194859598228917,0.1276321242483619,8.549849186021035
7.246,1487830302246,,,,,,,2017-02-23 06:11:42.246,8.060755383010216,24.64393438556403,1.6364532298061296,0.20631672185225317,8.549849186021035
10.31,1487830307567,,,,,,,2017-02-23 06:11:47.567,7.767435047157866,24.64393438556403,1.4604610282947195,0.14129011837805275,8.549849186021035
7.039,1487830312446,,,,,,,2017-02-23 06:11:52.446,8.235999202204782,24.64393438556403,1.7415995213228692,0.25009355231798713,8.549849186021035
7.138,1487830317546,,,,,,,2017-02-23 06:11:57.546,8.15481449881528,24.64393438556403,1.6928886992891683,0.22935501546775072,8.549849186021035
10.31,1487830322587,,,,,,,2017-02-23 06:12:02.587,7.737870093220782,24.657007868728833,1.4427220559324694,0.13530858690890638,8.548018898377963
9.849,1487830327697,,,,,,,2017-02-23 06:12:07.697,8.19384062178304,24.657007868728833,1.7163043730698244,0.23922547545285963,8.548018898377963
7.953,1487830332856,,,,,,,2017-02-23 06:12:12.856,8.080700735969346,24.657007868728833,1.6484204415816075,0.21111332727204793,8.548018898377963
7.062,1487830337966,,,,,,,2017-02-23 06:12:17.966,8.16565195927059,24.657007868728833,1.6993911755623543,0.23207768884738816,8.548018898377963
6.993,1487830343126,,,,,,,2017-02-23 06:12:23.126,8.333322216663236,24.657007868728833,1.7999933299979414,0.2759969762731483,8.548018898377963
7.161,1487830368536,,,,,,,2017-02-23 06:12:48.536,8.379736936486971,24.657007868728833,1.8278421618921825,0.2887509777209279,8.548018898377963
7.138,1487830373587,,,,,,,2017-02-23 06:12:53.587,8.394024458351325,24.657007868728833,1.8364146750107948,0.2927289907642507,8.548018898377963
8.298,1487830378746,,,,,,,2017-02-23 06:12:58.746,7.78133777784419,24.657007868728833,1.4688026667065137,0.14413915450373904,8.548018898377963
7.092,1487830383786,,,,,,,2017-02-23 06:13:03.786,8.358603304933467,24.670078362690134,1.8151619829600802,0.28291174656311674,8.546189029223381
7.983,1487830388897,,,,,,,2017-02-23 06:13:08.897,7.790646818036203,24.670078362690134,1.4743880908217217,0.14605978707230108,8.546189029223381
7.983,1487830399096,,,,,,,2017-02-23 06:13:19.096,7.668321091027353,24.670078362690134,1.400992654616412,0.1216511470377831,8.546189029223381
7.208,1487830404286,,,,,,,2017-02-23 06:13:24.286,8.072075934617862,24.670078362690134,1.6432455607707173,0.20903331325240634,8.546189029223381
6.893,1487830414425,,,,,,,2017-02-23 06:13:34.425,8.274177765356036,24.670078362690134,1.7645066592136218,0.2601196483835382,8.546189029223381
7.169,1487830424646,,,,,,,2017-02-23 06:13:44.646,8.398911986013385,24.670078362690134,1.8393471916080308,0.29409542711021386,8.546189029223381
8.145,1487830429757,,,,,,,2017-02-23 06:13:49.757,8.268800103339263,24.670078362690134,1.7612800620035578,0.258696833708021,8.546189029223381
10.003,1487830434885,,,,,,,2017-02-23 06:13:54.885,7.853936789410217,24.670078362690134,1.5123620736461303,0.1593934028324381,8.546189029223381
7.369,1487830445066,,,,,,,2017-02-23 06:14:05.066,8.338126664828092,24.68314561860457,1.8028759988968552,0.2773051647281835,8.54435961339536
7.983,1487830455275,,,,,,,2017-02-23 06:14:15.275,7.519224668779557,24.68314561860457,1.3115348012677344,0.0943288183034649,8.54435961339536
6.785,1487830460285,,,,,,,2017-02-23 06:14:20.285,8.094476013875616,24.68314561860457,1.6566856083253692,0.21445397825101234,8.54435961339536
8.605,1487830465425,,,,,,,2017-02-23 06:14:25.425,7.761385988812298,24.68314561860457,1.4568315932873785,0.14005774818455813,8.54435961339536
9.074,1487830470575,,,,,,,2017-02-23 06:14:30.575,7.619288404152509,24.68314561860457,1.3715730424915054,0.11237138891614668,8.54435961339536
9.227,1487830490896,,,,,,,2017-02-23 06:14:50.896,8.04192751691845,24.68314561860457,1.6251565101510703,0.20183265892557736,8.54435961339536
9.381,1487830496006,,,,,,,2017-02-23 06:14:56.006,8.300956624060653,24.68314561860457,1.780573974436392,0.2672564301560307,8.54435961339536
7.461,1487830501115,,,,,,,2017-02-23 06:15:01.115,8.098981310397864,24.69620938769043,1.6593887862387184,0.21555150200078918,8.542530685723339
8.759,1487830516367,,,,,,,2017-02-23 06:15:16.367,7.834825913637552,24.69620938769043,1.500895548182531,0.15531656069225216,8.542530685723339
7.177,1487830526567,,,,,,,2017-02-23 06:15:26.567,7.885125688964765,24.69620938769043,1.5310754133788587,0.16614092627997462,8.542530685723339
10.31,1487830531666,,,,,,,2017-02-23 06:15:31.666,7.768004217043994,24.69620938769043,1.4608025302263963,0.1414063009527688,8.542530685723339
7.269,1487830536787,,,,,,,2017-02-23 06:15:36.787,7.669973949201956,24.69620938769043,1.4019843695211736,0.12196898786717496,8.542530685723339
7.208,1487830541906,,,,,,,2017-02-23 06:15:41.906,7.527794679473215,24.69620938769043,1.3166768076839288,0.09582703752181405,8.542530685723339
8.605,1487830552167,,,,,,,2017-02-23 06:15:52.167,8.303319463910904,24.69620938769043,1.7819916783465426,0.26789027745856175,8.542530685723339
7.607,1487830557246,,,,,,,2017-02-23 06:15:57.246,7.50904074020769,24.69620938769043,1.3054244441246143,0.09255991141473295,8.542530685723339
7.2,1487830562367,,,,,,,2017-02-23 06:16:02.367,7.678753496714691,24.709269421232374,1.4072520980288146,0.12366277019019062,8.540702281027468
7.676,1487830572757,,,,,,,2017-02-23 06:16:12.757,7.882625396663629,24.709269421232374,1.5295752379981775,0.1655956998764642,8.540702281027468
9.535,1487830577846,,,,,,,2017-02-23 06:16:17.846,7.853531911511161,24.709269421232374,1.5121191469066966,0.15930657752732383,8.540702281027468
7.169,1487830588056,,,,,,,2017-02-23 06:16:28.056,7.667868333872106,24.709269421232374,1.4007210003232637,0.1215641400770221,8.540702281027468
7.223,1487830593177,,,,,,,2017-02-23 06:16:33.177,8.010490359162464,24.709269421232374,1.6062942154974784,0.1944403661838131,8.540702281027468
10.157,1487830603466,,,,,,,2017-02-23 06:16:43.466,8.285728191584433,24.709269421232374,1.7714369149506595,0.263187376415555,8.540702281027468
7.154,1487830608567,,,,,,,2017-02-23 06:16:48.567,8.237797795635245,24.709269421232374,1.7426786773811471,0.25056195608391585,8.540702281027468
8.045,1487830613656,,,,,,,2017-02-23 06:16:53.656,7.984957422376353,24.709269421232374,1.5909744534258117,0.1885236987398077,8.540702281027468
7.307,1487830623886,,,,,,,2017-02-23 06:17:03.886,7.542767598792311,24.7223254705862,1.3256605592753867,0.09846577104266514,8.53887443411793
9.849,1487830639170,,,,,,,2017-02-23 06:17:19.170,8.225821151100332,24.7223254705862,1.735492690660199,0.24745021859233376,8.53887443411793
7.2,1487830644294,,,,,,,2017-02-23 06:17:24.294,8.063621952592767,24.7223254705862,1.63817317155566,0.20700315817262488,8.53887443411793
7.407,1487830649390,,,,,,,2017-02-23 06:17:29.390,7.953321219486923,24.7223254705862,1.5719927316921536,0.18130125743397735,8.53887443411793
9.074,1487830654480,,,,,,,2017-02-23 06:17:34.480,8.38024744677216,24.7223254705862,1.8281484680632958,0.28889269489774577,8.53887443411793
10.932,1487830659589,,,,,,,2017-02-23 06:17:39.589,8.314347095443347,24.7223254705862,1.7886082572660083,0.2708573719276767,8.53887443411793
8.145,1487830664684,,,,,,,2017-02-23 06:17:44.684,8.08126471101818,24.7223254705862,1.6487588266109081,0.21124965015162994,8.53887443411793
7.254,1487830669796,,,,,,,2017-02-23 06:17:49.796,7.897040121166565,24.7223254705862,1.538224072699939,0.16874935230960686,8.53887443411793
10.31,1487830674978,,,,,,,2017-02-23 06:17:54.978,8.302366514217708,24.7223254705862,1.7814199085306246,0.26763456183371825,8.53887443411793
7.338,1487830680100,,,,,,,2017-02-23 06:18:00.100,7.684300787743596,24.735377287183535,1.4105804726461577,0.12473774231367314,8.537047179794305
7.83,1487830685190,,,,,,,2017-02-23 06:18:05.190,8.262112442928347,24.735377287183535,1.7572674657570078,0.25693226272364833,8.537047179794305
6.893,1487830690298,,,,,,,2017-02-23 06:18:10.298,7.5344136772049035,24.735377287183535,1.320648206322942,0.0969902105499692,8.537047179794305
6.778,1487830695388,,,,,,,2017-02-23 06:18:15.388,8.377011107528645,24.735377287183535,1.826206664517187,0.28799481945864425,8.537047179794305
9.849,1487830705590,,,,,,,2017-02-23 06:18:25.590,8.360903306541493,24.735377287183535,1.8165419839248957,0.2835446389179814,8.537047179794305
6.655,1487830710670,,,,,,,2017-02-23 06:18:30.670,8.189236422970335,24.735377287183535,1.7135418537822011,0.23805147555583428,8.537047179794305
9.688,1487830720805,,,,,,,2017-02-23 06:18:40.805,7.798130501776602,24.735377287183535,1.4788783010659612,0.14761135407094966,8.537047179794305
9.535,1487830741201,,,,,,,2017-02-23 06:19:01.201,7.823735328943453,24.748424622536614,1.4942411973660719,0.15297075037064148,8.535220552844873
6.847,1487830746268,,,,,,,2017-02-23 06:19:06.268,8.140046214399664,24.748424622536614,1.6840277286397984,0.22566749827078272,8.535220552844873
7.085,1487830751366,,,,,,,2017-02-23 06:19:11.366,8.394511939680584,24.748424622536614,1.83670716380835,0.2928651502389276,8.535220552844873
7.208,1487830756465,,,,,,,2017-02-23 06:19:16.465,7.98724200027061,24.748424622536614,1.5923452001623661,0.18904991005620733,8.535220552844873
7.161,1487830761587,,,,,,,2017-02-23 06:19:21.587,7.619096326279961,24.748424622536614,1.3714577957679768,0.11233560421615632,8.535220552844873
9.849,1487830776947,,,,,,,2017-02-23 06:19:36.947,7.859782994242533,24.748424622536614,1.5158697965455197,0.16064930318648302,8.535220552844873
8.605,1487830782046,,,,,,,2017-02-23 06:19:42.046,7.684578100584627,24.748424622536614,1.4107468603507762,0.12479157781348157,8.535220552844873
7.983,1487830792247,,,,,,,2017-02-23 06:19:52.247,7.736224778097171,24.748424622536614,1.4417348668583023,0.1349787905799368,8.535220552844873
7.177,1487830797367,,,,,,,2017-02-23 06:19:57.367,7.8912611342985235,24.748424622536614,1.5347566805791142,0.1674820316121001,8.535220552844873
9.688,1487830807546,,,,,,,2017-02-23 06:20:07.546,7.870316526327312,24.761467228242974,1.5221899157963872,0.1629225023085653,8.533394588045983
7.154,1487830817697,,,,,,,2017-02-23 06:20:17.697,8.116791713441268,24.761467228242974,1.6700750280647607,0.219914095778087,8.533394588045983
7.2,1487830822856,,,,,,,2017-02-23 06:20:22.856,8.04758523624454,24.761467228242974,1.628551141746724,0.20317563609124023,8.533394588045983
7.031,1487830838147,,,,,,,2017-02-23 06:20:38.147,7.979040934250056,24.761467228242974,1.587424560550034,0.18716385369223973,8.533394588045983
7.108,1487830843236,,,,,,,2017-02-23 06:20:43.236,7.776555805039199,24.761467228242974,1.4659334830235193,0.143156585264795,8.533394588045983
10.464,1487830848316,,,,,,,2017-02-23 06:20:48.316,8.315886623954711,24.761467228242974,1.7895319743728266,0.27127275830910325,8.533394588045983
7.369,1487830858567,,,,,,,2017-02-23 06:20:58.567,7.6532321266875165,24.761467228242974,1.39193927601251,0.11876473086920361,8.533394588045983
7.937,1487830868766,,,,,,,2017-02-23 06:21:08.766,7.953723246248931,24.774504855990205,1.5722339477493583,0.18139228540601615,8.53156932016137
7.054,1487830873826,,,,,,,2017-02-23 06:21:13.826,7.903945035496028,24.774504855990205,1.5423670212976166,0.17026884160743,8.53156932016137
7.292,1487830889187,,,,,,,2017-02-23 06:21:29.187,7.690166516947494,24.774504855990205,1.4140999101684966,0.1258784391650455,8.53156932016137
9.074,1487830904415,,,,,,,2017-02-23 06:21:44.415,7.71785808080762,24.774504855990205,1.430714848484572,0.1313193185013014,8.53156932016137
10.31,1487830909557,,,,,,,2017-02-23 06:21:49.557,7.999192530563376,24.774504855990205,1.5995155183380256,0.19181270621111676,8.53156932016137
7.983,1487830914647,,,,,,,2017-02-23 06:21:54.647,8.050021882751054,24.774504855990205,1.6300131296506322,0.20375520812348205,8.53156932016137
7.377,1487830924796,,,,,,,2017-02-23 06:22:04.796,7.696710057956611,24.787537257560672,1.4180260347739664,0.12715582078261461,8.529744783941505
8.452,1487830929895,,,,,,,2017-02-23 06:22:09.895,8.31032944491056,24.787537257560672,1.7861976669463355,0.26977469308195956,8.529744783941505
6.87,1487830934995,,,,,,,2017-02-23 06:22:14.995,7.728865523400506,24.787537257560672,1.4373193140403036,0.13350763569297028,8.529744783941505
6.778,1487830940089,,,,,,,2017-02-23 06:22:20.089,7.537236165618698,24.787537257560672,1.322341699371219,0.09748781240821512,8.529744783941505
6.731,1487830945202,,,,,,,2017-02-23 06:22:25.202,8.352182440460043,24.787537257560672,1.8113094642760257,0.2811482744688334,8.529744783941505
7.676,1487830950326,,,,,,,2017-02-23 06:22:30.326,8.14167193883246,24.787537257560672,1.6850031632994757,0.22607214610428347,8.529744783941505
7.522,1487830955485,,,,,,,2017-02-23 06:22:35.485,8.211733375328391,24.787537257560672,1.7270400251970348,0.24381200440986397,8.529744783941505
7.369,1487830960586,,,,,,,2017-02-23 06:22:40.586,7.510611331647935,24.787537257560672,1.3063667989887608,0.09283190506500534,8.529744783941505
9.074,1487830965695,,,,,,,2017-02-23 06:22:45.695,7.724531752764481,24.787537257560672,1.4347190516586885,0.1326443319554601,8.529744783941505
6.939,1487830970786,,,,,,,2017-02-23 06:22:50.786,8.052018002897569,24.787537257560672,1.6312108017385412,0.20423052902976305,8.529744783941505
10.003,1487830986089,,,,,,,2017-02-23 06:23:06.089,7.913926383027909,24.80056418483623,1.5483558298167455,0.1724754409147944,8.527921014122928
6.762,1487830991205,,,,,,,2017-02-23 06:23:11.205,8.225639655670369,24.80056418483623,1.7353837934022214,0.2474031953681881,8.527921014122928
7.0,1487831001446,,,,,,,2017-02-23 06:23:21.446,8.286029701040983,24.80056418483623,1.7716178206245896,0.2632676700341636,8.527921014122928
8.298,1487831006676,,,,,,,2017-02-23 06:23:26.676,8.18741397395334,24.80056418483623,1.7124483843720042,0.237587481815154,8.527921014122928
7.169,1487831021987,,,,,,,2017-02-23 06:23:41.987,8.35064123491571,24.80056418483623,1.8103847409494258,0.28072572303783744,8.527921014122928
7.292,1487831027097,,,,,,,2017-02-23 06:23:47.097,7.765918504814481,24.80056418483623,1.4595511028886885,0.1409807419002569,8.527921014122928
7.146,1487831032237,,,,,,,2017-02-23 06:23:52.237,8.054792595718002,24.80056418483623,1.6328755574308012,0.20489201591930745,8.527921014122928
7.177,1487831037287,,,,,,,2017-02-23 06:23:57.287,8.120781087305373,24.80056418483623,1.6724686523832237,0.22089649651788656,8.527921014122928
8.912,1487831042367,,,,,,,2017-02-23 06:24:02.367,8.152979985588829,24.81358538980296,1.691787991353297,0.2288955292160537,8.526098045427585
9.849,1487831047476,,,,,,,2017-02-23 06:24:07.476,7.768557396297742,24.81358538980296,1.461134437778645,0.14151925666958493,8.526098045427585
10.779,1487831052589,,,,,,,2017-02-23 06:24:12.589,7.717047558361537,24.81358538980296,1.4302285350169224,0.13115875859362675,8.526098045427585
